Date,Home,Visitor,PitcherH,PitcherV,FinalH,FinalV,OpenH,OpenV,CloseH,CloseV,H538,V538
530,OAK,TB,SMANAEA-L,NEOVALDI-R,0,6,-170,150,-126,111,0.55,0.45
530,SEA,TEX,JPAXTON-L,MMOORE-L,6,7,-235,205,-276,241,0.68,0.32
530,BAL,WSH,DHESS-R,MSCHERZER-R,0,2,205,-230,230,-260,0.34,0.66
531,NYM,CHC,SLUGO-R,JQUINTANA-L,1,5,125,-140,147,-167,0.42,0.58
531,STL,PIT,JFLAHERTY-R,TWILLIAMS-R,10,8,-165,145,-133,118,0.56,0.44
531,ATL,WSH,SNEWCOMB-L,TROARK-R,4,2,-115,105,-122,112,0.5,0.5
531,LAD,PHI,CKERSHAW-L,ANOLA-R,1,2,-170,150,-163,143,0.58,0.42
531,SD,MIA,JLYLES-R,WCHEN-L,8,3,-140,125,-133,118,0.54,0.46
531,DET,LAA,RCARPENTER-L,AHEANEY-L,6,2,195,-220,175,-200,0.42,0.58
531,OAK,TB,DMENGDEN-R,RSTANEK-R,7,3,-140,125,-142,127,0.57,0.43
531,HOU,BOS,LMCCULLERSJR.-R,DPOMERANZ-L,4,2,-205,180,-200,175,0.57,0.43
531,MIN,CLE,JODORIZZI-R,SBIEBER-R,8,9,110,-125,114,-124,0.5,0.5
531,SEA,TEX,WLEBLANC-L,MMINOR-L,6,1,-180,160,-140,125,0.57,0.43
601,NYM,CHC,ZWHEELER-R,TCHATWOOD-R,4,7,125,-140,-107,-103,0.42,0.58
601,ATL,WSH,MFOLTYNEWICZ-R,SSTRASBURG-R,4,0,125,-140,123,-138,0.45,0.55
601,STL,PIT,MMIKOLAS-R,JTAILLON-R,0,4,-155,140,-109,-101,0.6,0.4
601,COL,LAD,TANDERSON-L,SALEXANDER-L,8,11,110,-120,-105,-105,0.51,0.49
601,ARI,MIA,CBUCHHOLZ-R,EHERNANDEZ-R,9,1,-175,155,-145,130,0.66,0.34
601,SD,CIN,WLOCKETT-R,TMAHLE-R,2,7,107,-117,107,-117,0.54,0.46
601,SF,PHI,CSTRATTON-R,NPIVETTA-R,4,0,105,-115,-128,113,0.51,0.49
601,BAL,NYY,ACASHNER-R,SGRAY-R,1,4,160,-180,160,-180,0.37,0.63
601,DET,TOR,BHARDY-L,JGARCIA-L,5,2,-115,105,100,-310,0.51,0.49
601,HOU,BOS,GCOLE-R,CSALE-L,7,3,-130,115,-121,111,0.53,0.47
601,MIN,CLE,JBERRIOS-R,CCARRASCO-R,7,4,110,-125,114,-124,0.45,0.55
601,KC,OAK,IKENNEDY-R,FMONTAS-R,0,16,110,-125,112,-127,0.45,0.55
601,LAA,TEX,JBARRIA-R,BCOLON-R,6,0,-170,150,-175,155,0.59,0.41
601,SEA,TB,MLEAKE-R,SROMO-R,4,3,-133,118,-131,116,0.58,0.42
601,CHW,MIL,HSANTIAGO-L,CANDERSON-R,8,3,140,-155,130,-145,0.37,0.63
602,STL,PIT,LWEAVER-R,CKUHL-R,3,2,-140,125,-154,139,0.57,0.43
602,ATL,WSH,BMCCARTHY-R,GGONZALEZ-L,3,5,125,-140,109,-119,0.47,0.53
602,NYM,CHC,JDEGROM-R,MMONTGOMERY-L,1,7,-120,110,-114,104,0.48,0.52
602,COL,LAD,GMARQUEZ-R,WBUEHLER-R,4,12,125,-140,119,-134,0.45,0.55
602,SD,CIN,ELAUER-L,MHARVEY-R,8,2,105,-115,-109,-101,0.52,0.48
602,SF,PHI,ASUAREZ-L,VVELASQUEZ-R,2,0,110,-125,-109,-101,0.52,0.48
602,ARI,MIA,ZGREINKE-R,CSMITH-L,6,2,-155,140,-177,157,0.66,0.34
602,KC,OAK,JHAMMEL-R,TCAHILL-R,5,4,130,-145,135,-150,0.43,0.57
602,BAL,NYY,KGAUSMAN-R,MTANAKA-R,5,8,170,-190,170,-190,0.35,0.65
602,MIN,CLE,LLYNN-R,TBAUER-R,7,1,140,-155,151,-171,0.42,0.58
602,DET,TOR,MBOYD-L,JHAPP-L,7,4,110,-120,122,-137,0.46,0.54
602,HOU,BOS,JVERLANDER-R,DPRICE-L,4,5,-165,145,-195,175,0.63,0.37
602,LAA,TEX,GRICHARDS-R,CHAMELS-L,2,3,-160,140,-178,158,0.56,0.44
602,SEA,TB,MGONZALES-L,CARCHER-R,3,1,-120,110,-121,111,0.54,0.46
602,CHW,MIL,JSHIELDS-R,JCHACIN-R,0,5,130,-145,140,-155,0.41,0.59
603,NYM,CHC,SMATZ-L,JLESTER-L,0,2,140,-155,141,-161,0.39,0.61
603,ATL,WSH,ASANCHEZ-R,JHELLICKSON-R,4,2,110,-125,-124,114,0.49,0.51
603,STL,PIT,MWACHA-R,NKINGHAM-R,5,0,-150,135,-119,109,0.58,0.42
603,COL,LAD,CBETTIS-R,AWOOD-L,7,10,120,-135,130,-145,0.45,0.55
603,SF,PHI,DRODRIGUEZ-R,JARRIETA-R,6,1,114,-129,-114,104,0.5,0.5
603,ARI,MIA,MKOCH-R,DSTRAILY-R,6,1,-135,120,-132,117,0.65,0.35
603,SD,CIN,TROSS-R,LCASTILLO-R,6,3,-125,110,-101,-109,0.54,0.46
603,DET,TOR,MFULMER-R,ASANCHEZ-R,4,8,-125,110,-117,107,0.51,0.49
603,MIN,CLE,KGIBSON-R,MCLEVINGER-R,7,5,110,-125,-105,-105,0.47,0.53
603,KC,OAK,JJUNIS-R,DGOSSETT-R,1,5,-105,-105,-311,101,0.52,0.48
603,LAA,TEX,TSKAGGS-L,DFISTER-R,3,1,-165,145,-196,176,0.58,0.42
603,SEA,TB,FHERNANDEZ-R,BSNELL-L,2,1,-107,-103,-117,107,0.51,0.49
603,HOU,BOS,CMORTON-R,RPORCELLO-R,3,9,-160,140,-180,160,0.58,0.42
603,CHW,MIL,DCOVEY-R,BSUTER-L,6,1,130,-145,140,-155,0.39,0.61
604,SD,ATL,CRICHARD-L,JTEHERAN-R,11,4,105,-115,-105,-105,0.47,0.53
604,SF,ARI,DHOLLAND-L,ZGODLEY-R,10,3,-115,105,-113,103,0.48,0.52
604,LAA,KC,NTROPEANO-R,DDUFFY-L,9,6,-185,165,-205,180,0.64,0.36
604,DET,NYY,DVERHAGEN-R,LSEVERINO-R,4,7,240,-275,250,-285,0.3,0.7
604,DET,NYY,MFIERS-R,DGERMAN-R,4,2,175,-200,174,-194,0.38,0.62
605,PIT,LAD,JMUSGROVE-R,RSTRIPLING-R,0,5,110,-125,112,-127,0.43,0.57
605,CIN,COL,ADESCLAFANI-R,KFREELAND-L,6,9,110,-125,-102,-108,0.51,0.49
605,CHC,PHI,KHENDRICKS-R,ZEFLIN-R,1,6,-200,175,-210,185,0.69,0.31
605,STL,MIA,CMARTINEZ-R,JURENA-R,4,7,-230,205,-210,185,0.69,0.31
605,SD,ATL,JLYLES-R,SNEWCOMB-L,1,14,125,-140,114,-129,0.44,0.56
605,SF,ARI,MBUMGARNER-L,PCORBIN-L,2,3,-130,115,-145,130,0.54,0.46
605,TOR,NYY,MESTRADA-R,CSABATHIA-L,2,7,135,-150,125,-140,0.41,0.59
605,BOS,DET,SWRIGHT-R,ALEWICKI-R,6,0,-220,195,-190,170,0.68,0.32
605,TEX,OAK,MMOORE-L,SMANAEA-L,7,4,130,-145,127,-142,0.45,0.55
605,HOU,SEA,DKEUCHEL-L,JPAXTON-L,1,7,-125,110,-127,112,0.57,0.43
605,MIN,CHW,ZLITTELL-R,LGIOLITO-R,3,6,-150,135,-180,160,0.6,0.4
605,LAA,KC,AHEANEY-L,BKELLER-R,1,0,-200,175,-200,175,0.64,0.36
605,WSH,TB,MSCHERZER-R,NEOVALDI-R,4,2,-250,220,-275,240,0.66,0.34
605,NYM,BAL,JVARGAS-L,ACOBB-R,1,2,-130,115,-126,111,0.56,0.44
605,CLE,MIL,CKLUBER-R,JGUERRA-R,3,2,-220,195,-210,185,0.62,0.38
605,MIN,CHW,FROMERO-R,RLOPEZ-R,4,2,-170,150,-166,146,0.62,0.38
606,SD,ATL,MSTRAHM-L,MFOLTYNEWICZ-R,3,1,128,-143,101,-111,0.44,0.56
606,SF,ARI,CSTRATTON-R,CBUCHHOLZ-R,5,4,-128,113,-117,107,0.5,0.5
606,PIT,LAD,TWILLIAMS-R,CFERGUSON-L,11,9,103,-113,105,-115,0.48,0.52
606,CIN,COL,SROMANO-R,JGRAY-R,3,6,120,-135,111,-126,0.45,0.55
606,CHC,PHI,JQUINTANA-L,ANOLA-R,7,5,-133,118,-132,117,0.57,0.43
606,STL,MIA,JFLAHERTY-R,WCHEN-L,3,11,-195,175,-209,184,0.65,0.35
606,TOR,NYY,SGAVIGLIO-R,SGRAY-R,0,3,135,-150,139,-154,0.41,0.59
606,BOS,DET,ERODRIGUEZ-L,BHARDY-L,7,1,-225,200,-205,180,0.69,0.31
606,TEX,OAK,BCOLON-R,DMENGDEN-R,8,2,120,-135,105,-115,0.46,0.54
606,HOU,SEA,LMCCULLERSJR.-R,WLEBLANC-L,7,5,-190,170,-186,166,0.62,0.38
606,MIN,CHW,JODORIZZI-R,HSANTIAGO-L,2,5,-168,148,-170,150,0.64,0.36
606,LAA,KC,SOHTANI-R,IKENNEDY-R,4,3,-260,230,-250,220,0.69,0.31
606,WSH,TB,TROARK-R,JVENTERS-L,11,2,-185,165,-150,135,0.61,0.39
606,NYM,BAL,ZWHEELER-R,DBUNDY-R,0,1,-120,110,-126,111,0.53,0.47
606,CLE,MIL,CCARRASCO-R,CANDERSON-R,3,1,-180,160,-211,186,0.58,0.42
607,PIT,LAD,JTAILLON-R,DHUDSON-R,7,8,-125,110,-140,125,0.49,0.51
607,CIN,COL,TMAHLE-R,TANDERSON-L,7,5,103,-113,-108,-102,0.48,0.52
607,STL,MIA,MMIKOLAS-R,TRICHARDS-R,4,1,-205,180,-236,206,0.66,0.34
607,CHC,PHI,TCHATWOOD-R,NPIVETTA-R,4,3,-145,130,-113,103,0.61,0.39
607,MIN,CHW,JBERRIOS-R,JSHIELDS-R,7,2,-220,195,-186,166,0.62,0.38
607,TOR,BAL,JGARCIA-L,DHESS-R,5,4,-140,125,-121,111,0.56,0.44
607,BOS,DET,JBEEKS-L,MBOYD-L,2,7,-177,157,-170,150,0.65,0.35
607,TB,SEA,RSTANEK-R,MLEAKE-R,4,5,108,-118,-103,-107,0.48,0.52
607,TEX,HOU,CHAMELS-L,GCOLE-R,2,5,170,-190,172,-192,0.41,0.59
607,OAK,KC,PBLACKBURN-R,JHAMMEL-R,4,1,-168,148,-162,142,0.63,0.37
608,CHC,PIT,MMONTGOMERY-L,CKUHL-R,3,1,-185,165,-164,144,0.64,0.36
608,PHI,MIL,VVELASQUEZ-R,JCHACIN-R,4,12,-128,113,-110,100,0.48,0.52
608,WSH,SF,SSTRASBURG-R,ASUAREZ-L,5,9,-220,195,-190,170,0.64,0.36
608,CIN,STL,MHARVEY-R,LWEAVER-R,6,7,140,-155,116,-131,0.43,0.57
608,MIA,SD,CSMITH-L,ELAUER-L,4,0,-135,120,-138,123,0.54,0.46
608,COL,ARI,GMARQUEZ-R,ZGREINKE-R,4,9,-107,-103,-109,-101,0.46,0.54
608,LAD,ATL,WBUEHLER-R,BMCCARTHY-R,7,3,-185,165,-180,160,0.61,0.39
608,TOR,BAL,JHAPP-L,ACASHNER-R,5,1,-175,155,-182,162,0.63,0.37
608,BOS,CHW,CSALE-L,DCOVEY-R,0,1,-320,280,-320,280,0.77,0.23
608,DET,CLE,MFULMER-R,TBAUER-R,1,4,140,-160,150,-170,0.4,0.6
608,TB,SEA,WFONT-R,MGONZALES-L,3,4,125,-140,-321,111,0.48,0.52
608,TEX,HOU,DFISTER-R,JVERLANDER-R,3,7,205,-230,175,-200,0.32,0.68
608,MIN,LAA,LLYNN-R,GRICHARDS-R,2,4,115,-130,107,-117,0.48,0.52
608,OAK,KC,FMONTAS-R,JJUNIS-R,7,2,-160,140,-164,144,0.61,0.39
608,NYM,NYY,JDEGROM-R,MTANAKA-R,1,4,104,-114,-109,-101,0.43,0.57
609,WSH,SF,GGONZALEZ-L,DRODRIGUEZ-R,7,5,-170,150,-190,170,0.59,0.41
609,PHI,MIL,JARRIETA-R,BSUTER-L,3,12,-135,120,-116,106,0.52,0.48
609,CHC,PIT,JLESTER-L,NKINGHAM-R,2,0,-200,175,-171,151,0.65,0.35
609,CIN,STL,LCASTILLO-R,MWACHA-R,4,6,120,-135,9.5,-219.5,0.45,0.55
609,MIA,SD,DSTRAILY-R,TROSS-R,4,5,-106,-104,114,-124,0.47,0.53
609,COL,ARI,CBETTIS-R,MKOCH-R,7,12,-155,140,-138,123,0.5,0.5
609,LAD,ATL,AWOOD-L,ASANCHEZ-R,3,5,-185,165,-153,138,0.61,0.39
609,TOR,BAL,ASANCHEZ-R,KGAUSMAN-R,4,3,-150,135,-107,-103,0.59,0.41
609,MIN,LAA,KGIBSON-R,TSKAGGS-L,1,2,-106,-104,-116,106,0.51,0.49
609,OAK,KC,CBASSITT-R,DDUFFY-L,0,2,-185,165,-175,155,0.63,0.37
609,BOS,CHW,DPRICE-L,CRODON-L,4,2,-260,230,-217,192,0.68,0.32
609,DET,CLE,MFIERS-R,MCLEVINGER-R,4,2,145,-165,145,-165,0.38,0.62
609,TB,SEA,BSNELL-L,FHERNANDEZ-R,7,3,-135,120,-126,111,0.54,0.46
609,TEX,HOU,MMINOR-L,CMORTON-R,3,4,170,-190,162,-182,0.38,0.62
609,NYM,NYY,SMATZ-L,DGERMAN-R,3,4,140,-155,143,-163,0.4,0.6
610,CIN,STL,ADESCLAFANI-R,CMARTINEZ-R,6,3,140,-160,106,-116,0.45,0.55
610,MIA,SD,JURENA-R,CRICHARD-L,1,3,-119,109,-105,-105,0.5,0.5
610,PHI,MIL,ZEFLIN-R,BWOODRUFF-R,4,3,-101,-109,107,-117,0.47,0.53
610,CHC,PIT,KHENDRICKS-R,INOVA-R,1,7,-190,170,-195,175,0.68,0.32
610,COL,ARI,KFREELAND-L,ZGODLEY-R,3,8,-115,105,-157,142,0.51,0.49
610,WSH,SF,MSCHERZER-R,DHOLLAND-L,0,2,-290,255,-305,265,0.68,0.32
610,LAD,ATL,RSTRIPLING-R,SNEWCOMB-L,7,2,-155,140,-158,143,0.58,0.42
610,BOS,CHW,RPORCELLO-R,RLOPEZ-R,2,5,-200,175,-220,195,0.69,0.31
610,TOR,BAL,MESTRADA-R,ACOBB-R,13,3,-135,120,-131,116,0.6,0.4
610,TB,SEA,NEOVALDI-R,JPAXTON-L,4,5,140,-160,145,-165,0.43,0.57
610,DET,CLE,ALEWICKI-R,CKLUBER-R,2,9,230,-260,200,-225,0.32,0.68
610,MIN,LAA,FROMERO-R,NTROPEANO-R,7,5,-108,-102,-113,103,0.5,0.5
610,TEX,HOU,MMOORE-L,DKEUCHEL-L,7,8,190,-215,165,-185,0.36,0.64
610,OAK,KC,SMANAEA-L,BKELLER-R,3,2,-175,155,-165,145,0.64,0.36
610,NYM,NYY,SLUGO-R,LSEVERINO-R,2,0,210,-240,245,-280,0.32,0.68
611,MIA,SF,WCHEN-L,MBUMGARNER-L,7,5,145,-165,155,-175,0.38,0.62
611,MIL,CHC,JGUERRA-R,JQUINTANA-L,2,7,115,-130,111,-121,0.49,0.51
611,STL,SD,JFLAHERTY-R,JLYLES-R,5,2,-200,175,-173,153,0.62,0.38
611,ARI,PIT,PCORBIN-L,JMUSGROVE-R,9,5,-160,140,-157,142,0.63,0.37
611,BAL,BOS,DBUNDY-R,SWRIGHT-R,0,2,120,-135,118,-133,0.4,0.6
611,TB,TOR,RYARBROUGH-L,SGAVIGLIO-R,8,4,-107,-103,-105,-105,0.52,0.48
611,CHW,CLE,LGIOLITO-R,CCARRASCO-R,0,4,180,-205,210,-240,0.36,0.64
611,SEA,LAA,WLEBLANC-L,AHEANEY-L,5,3,105,-115,113,-123,0.53,0.47
612,PHI,COL,ANOLA-R,JGRAY-R,5,4,-165,145,-146,131,0.59,0.41
612,MIA,SF,TRICHARDS-R,CSTRATTON-R,3,1,110,-120,111,-121,0.44,0.56
612,ATL,NYM,MFOLTYNEWICZ-R,ZWHEELER-R,8,2,-165,145,-152,137,0.62,0.38
612,MIL,CHC,CANDERSON-R,TCHATWOOD-R,4,0,-106,-104,103,-113,0.51,0.49
612,STL,SD,MMIKOLAS-R,MSTRAHM-L,2,4,-200,175,-198,178,0.64,0.36
612,ARI,PIT,CBUCHHOLZ-R,TWILLIAMS-R,13,8,-145,130,-157,142,0.6,0.4
612,BAL,BOS,DHESS-R,ERODRIGUEZ-L,4,6,155,-175,147,-167,0.35,0.65
612,TB,TOR,RSTANEK-R,JGARCIA-L,4,1,-120,110,-115,105,0.55,0.45
612,DET,MIN,BHARDY-L,JODORIZZI-R,4,6,-115,105,-105,-105,0.49,0.51
612,CHW,CLE,JSHIELDS-R,APLUTKO-R,5,1,150,-170,128,-143,0.42,0.58
612,OAK,HOU,DMENGDEN-R,LMCCULLERSJR.-R,3,6,125,-140,138,-153,0.44,0.56
612,SEA,LAA,MLEAKE-R,JBARRIA-R,6,3,-103,-107,-108,-102,0.53,0.47
612,NYY,WSH,CSABATHIA-L,TROARK-R,3,0,-160,140,-150,135,0.6,0.4
612,KC,CIN,IKENNEDY-R,SROMANO-R,1,5,-106,-104,-105,-105,0.49,0.51
612,LAD,TEX,CFERGUSON-L,BCOLON-R,12,5,-175,155,-177,157,0.62,0.38
613,ATL,NYM,MSOROKA-R,JDEGROM-R,2,0,108,-118,116,-131,0.5,0.5
613,MIL,CHC,JCHACIN-R,MMONTGOMERY-L,1,0,105,-115,-107,-103,0.5,0.5
613,ARI,PIT,ZGREINKE-R,JTAILLON-R,4,5,-145,130,-152,137,0.62,0.38
613,PHI,COL,NPIVETTA-R,TANDERSON-L,2,7,-131,116,-124,114,0.54,0.46
613,MIA,SF,CSMITH-L,ASUAREZ-L,5,4,101,-111,-101,-109,0.47,0.53
613,STL,SD,LWEAVER-R,ELAUER-L,2,4,-203,178,-195,175,0.62,0.38
613,TB,TOR,WFONT-R,JHAPP-L,1,0,133,-148,104,-114,0.49,0.51
613,BAL,BOS,YRAMIREZ-R,CSALE-L,1,5,205,-235,245,-280,0.3,0.7
613,SEA,LAA,MGONZALES-L,GRICHARDS-R,8,6,-111,101,108,-118,0.53,0.47
613,DET,MIN,MBOYD-L,JBERRIOS-R,5,2,135,-150,135,-150,0.46,0.54
613,CHW,CLE,DCOVEY-R,TBAUER-R,3,2,165,-185,185,-210,0.36,0.64
613,OAK,HOU,PBLACKBURN-R,GCOLE-R,5,13,146,-166,180,-205,0.38,0.62
613,NYY,WSH,SGRAY-R,EFEDDE-R,4,5,-210,185,-175,155,0.65,0.35
613,KC,CIN,JHAMMEL-R,TMAHLE-R,0,7,101,-111,108,-118,0.48,0.52
613,LAD,TEX,KMAEDA-R,CHAMELS-L,3,2,-177,157,-182,162,0.59,0.41
614,MIA,SF,DSTRAILY-R,DRODRIGUEZ-R,3,6,-108,-102,119,-134,0.45,0.55
614,PHI,COL,VVELASQUEZ-R,GMARQUEZ-R,9,3,-125,110,-117,107,0.53,0.47
614,ATL,SD,ASANCHEZ-R,TROSS-R,4,2,-135,120,-170,150,0.56,0.44
614,ARI,NYM,MKOCH-R,JVARGAS-L,6,3,-140,125,-145,130,0.63,0.37
614,DET,MIN,MFULMER-R,LLYNN-R,3,1,110,-120,-101,-109,0.5,0.5
614,CHW,CLE,CRODON-L,MCLEVINGER-R,2,5,150,-170,121,-136,0.42,0.58
614,OAK,HOU,FMONTAS-R,JVERLANDER-R,3,7,155,-175,175,-200,0.34,0.66
614,NYY,TB,DGERMAN-R,BSNELL-L,4,3,-160,140,-175,155,0.58,0.42
614,SEA,BOS,FHERNANDEZ-R,DPRICE-L,1,2,120,-135,112,-127,0.46,0.54
615,PIT,CIN,CKUHL-R,MHARVEY-R,3,2,-150,135,-137,122,0.6,0.4
615,ATL,SD,BMCCARTHY-R,CRICHARD-L,3,9,-135,120,-142,127,0.57,0.43
615,MIL,PHI,BSUTER-L,JARRIETA-R,13,2,-135,120,-142,127,0.57,0.43
615,STL,CHC,MWACHA-R,JLESTER-L,5,13,-101,-109,-101,-109,0.47,0.53
615,ARI,NYM,ZGODLEY-R,SLUGO-R,7,3,-135,120,-135,120,0.61,0.39
615,LAD,SF,RSTRIPLING-R,DHOLLAND-L,3,2,-190,170,-260,230,0.65,0.35
615,NYY,TB,JLOAISIGA-R,NEOVALDI-R,5,0,-165,145,-215,190,0.61,0.39
615,CLE,MIN,CKLUBER-R,KGIBSON-R,3,6,-240,210,-220,195,0.66,0.34
615,CHW,DET,RLOPEZ-R,MFIERS-R,3,4,-145,130,-140,125,0.55,0.45
615,KC,HOU,JJUNIS-R,CMORTON-R,3,7,195,-220,205,-235,0.32,0.68
615,OAK,LAA,CBASSITT-R,TSKAGGS-L,4,8,110,-120,105,-115,0.5,0.5
615,SEA,BOS,JPAXTON-L,RPORCELLO-R,7,6,-155,140,-152,137,0.55,0.45
615,BAL,MIA,KGAUSMAN-R,JURENA-R,0,2,-130,115,-155,140,0.55,0.45
615,TOR,WSH,ASANCHEZ-R,GGONZALEZ-L,6,5,112,-122,117,-132,0.46,0.54
615,TEX,COL,YMENDEZ-L,CBETTIS-R,5,9,105,-115,-109,-101,0.53,0.47
616,PIT,CIN,INOVA-R,LCASTILLO-R,6,2,-125,110,-105,-105,0.54,0.46
616,MIL,PHI,JGUERRA-R,ZEFLIN-R,1,4,-150,135,-162,142,0.63,0.37
616,ATL,SD,SNEWCOMB-L,JLYLES-R,1,0,-190,170,-195,175,0.63,0.37
616,STL,CHC,CMARTINEZ-R,KHENDRICKS-R,3,6,-108,-102,113,-128,0.46,0.54
616,LAD,SF,AWOOD-L,MBUMGARNER-L,3,1,-145,130,-145,130,0.57,0.43
616,ARI,NYM,PCORBIN-L,SMATZ-L,1,5,-160,140,-177,157,0.66,0.34
616,NYY,TB,LSEVERINO-R,RSTANEK-R,4,1,-290,255,-335,290,0.71,0.29
616,CHW,DET,LGIOLITO-R,JZIMMERMANN-R,5,7,-120,110,101,-111,0.52,0.48
616,KC,HOU,DDUFFY-L,DKEUCHEL-L,2,10,195,-220,225,-255,0.32,0.68
616,OAK,LAA,SMANAEA-L,JLAMB-L,6,4,-135,120,-109,-101,0.56,0.44
616,CLE,MIN,CCARRASCO-R,FROMERO-R,3,9,-210,185,-180,160,0.63,0.37
616,SEA,BOS,WLEBLANC-L,SWRIGHT-R,1,0,105,-115,-101,-109,0.48,0.52
616,BAL,MIA,ACOBB-R,WCHEN-L,4,5,-135,120,-158,143,0.52,0.48
616,TEX,COL,MMINOR-L,KFREELAND-L,5,2,-107,-103,105,-115,0.51,0.49
616,TOR,WSH,MESTRADA-R,MSCHERZER-R,2,0,195,-220,210,-240,0.39,0.61
617,PIT,CIN,JMUSGROVE-R,ADESCLAFANI-R,6,8,-140,125,-145,130,0.54,0.46
617,ATL,SD,JTEHERAN-R,MSTRAHM-L,4,1,-150,135,-114,104,0.58,0.42
617,MIL,PHI,CANDERSON-R,ANOLA-R,9,10,-105,-105,113,-128,0.54,0.46
617,STL,CHC,JFLAHERTY-R,JQUINTANA-L,5,0,109,-119,105,-115,0.44,0.56
617,LAD,SF,CFERGUSON-L,CSTRATTON-R,1,4,-150,135,-180,160,0.58,0.42
617,ARI,NYM,CBUCHHOLZ-R,ZWHEELER-R,3,5,-155,140,-126,111,0.64,0.36
617,CLE,MIN,SBIEBER-R,JODORIZZI-R,4,1,-140,125,-145,130,0.55,0.45
617,NYY,TB,CSABATHIA-L,WFONT-R,1,3,-245,215,-240,210,0.67,0.33
617,CHW,DET,JSHIELDS-R,BHARDY-L,1,3,-106,-104,104,-114,0.5,0.5
617,KC,HOU,BKELLER-R,LMCCULLERSJR.-R,4,7,220,-250,215,-245,0.3,0.7
617,OAK,LAA,DMENGDEN-R,AHEANEY-L,6,5,-105,-105,111,-121,0.53,0.47
617,SEA,BOS,MLEAKE-R,ERODRIGUEZ-L,3,9,115,-130,138,-153,0.47,0.53
617,BAL,MIA,DBUNDY-R,TRICHARDS-R,10,4,-160,140,-180,160,0.55,0.45
617,TOR,WSH,SGAVIGLIO-R,TROARK-R,8,6,105,-115,111,-126,0.46,0.54
617,TEX,COL,YGALLARDO-R,JGRAY-R,13,12,120,-135,114,-124,0.48,0.52
618,PHI,STL,NPIVETTA-R,MMIKOLAS-R,6,5,109,-119,-101,-109,0.47,0.53
618,PIT,MIL,TWILLIAMS-R,JCHACIN-R,1,0,128,-143,-103,-107,0.46,0.54
618,COL,NYM,TANDERSON-L,JDEGROM-R,2,12,105,-115,109,-119,0.5,0.5
618,SF,MIA,ASUAREZ-L,CSMITH-L,4,5,-145,130,-160,140,0.6,0.4
618,CLE,CHW,TBAUER-R,DCOVEY-R,6,2,-230,205,-271,236,0.7,0.3
618,HOU,TB,GCOLE-R,RSTANEK-R,5,4,-290,255,-271,236,0.71,0.29
618,KC,TEX,IKENNEDY-R,BCOLON-R,3,6,-108,-102,130,-145,0.46,0.54
618,LAA,ARI,JBARRIA-R,ZGREINKE-R,4,7,105,-115,-121,111,0.49,0.51
618,WSH,NYY,EFEDDE-R,SGRAY-R,2,4,125,-140,110,-125,0.42,0.58
619,PIT,MIL,JTAILLON-R,FPERALTA-R,2,3,-115,105,-119,109,0.51,0.49
619,PHI,STL,VVELASQUEZ-R,LWEAVER-R,6,7,-119,109,-114,104,0.52,0.48
619,CHC,LAD,MMONTGOMERY-L,RHILL-L,2,1,-135,120,-118,108,0.54,0.46
619,COL,NYM,GMARQUEZ-R,JVARGAS-L,10,8,-150,135,-164,144,0.56,0.44
619,SF,MIA,DRODRIGUEZ-R,DSTRAILY-R,6,3,-155,140,-162,142,0.62,0.38
619,NYY,SEA,DGERMAN-R,MGONZALES-L,7,2,-155,140,-175,155,0.58,0.42
619,CLE,CHW,MCLEVINGER-R,CRODON-L,6,3,-210,185,-196,176,0.66,0.34
619,HOU,TB,JVERLANDER-R,BSNELL-L,1,2,-260,230,-235,205,0.71,0.29
619,MIN,BOS,JBERRIOS-R,CSALE-L,6,2,150,-170,185,-210,0.41,0.59
619,KC,TEX,JHAMMEL-R,CHAMELS-L,1,4,110,-125,122,-137,0.4,0.6
619,WSH,BAL,JRODRIGUEZ-R,DHESS-R,9,7,-180,160,-190,170,0.64,0.36
619,TOR,ATL,JGARCIA-L,MSOROKA-R,4,11,105,-115,-105,-105,0.5,0.5
619,CIN,DET,SROMANO-R,MBOYD-L,9,5,-125,110,-132,117,0.5,0.5
619,LAA,ARI,FPENA-R,MKOCH-R,5,4,-130,115,-148,133,0.5,0.5
619,SD,OAK,ELAUER-L,PBLACKBURN-R,2,4,-105,-105,-109,-101,0.47,0.53
619,CHC,LAD,TCHATWOOD-R,KMAEDA-R,3,4,111,-126,109,-119,0.54,0.46
620,PHI,STL,JARRIETA-R,MWACHA-R,4,3,-125,110,-113,103,0.51,0.49
620,CHC,LAD,JLESTER-L,RSTRIPLING-R,4,0,-135,120,107,-117,0.55,0.45
620,SF,MIA,DHOLLAND-L,JURENA-R,6,5,-135,120,-119,109,0.58,0.42
620,COL,NYM,CBETTIS-R,SLUGO-R,10,8,-119,109,-107,-103,0.54,0.46
620,CLE,CHW,CKLUBER-R,RLOPEZ-R,12,0,-290,255,-333,288,0.72,0.28
620,NYY,SEA,JLOAISIGA-R,FHERNANDEZ-R,7,5,-180,160,-210,185,0.6,0.4
620,HOU,TB,CMORTON-R,NEOVALDI-R,5,1,-260,230,-260,230,0.67,0.33
620,MIN,BOS,LLYNN-R,DPRICE-L,4,1,135,-150,155,-175,0.43,0.57
620,KC,TEX,JJUNIS-R,ABIBENS-DIRKX-R,2,3,-115,105,-110,100,0.47,0.53
620,CIN,DET,TMAHLE-R,MFULMER-R,5,3,-115,105,-140,125,0.51,0.49
